X,Y,RCLC1,RCLC2,RCLC3,RCLC4
44.69,54.64,102.02,101.58,100.76,99.82
44.08,55.45,102.61,102.11,101.19,100.17
43.69,58.21,102.44,102.33,101.5,100.5
43.54,60.2,104.07,103.16,102.08,100.95
43.54,68.57,103.74,102.87,101.85,100.76
43.62,70.36,104.35,103.43,102.35,101.23
44.19,70.46,104.11,103.18,102.1,100.98
43.81,71.43,102.72,101.99,101.02,99.99
43.75,71.15,103.58,102.78,101.75,100.65
43.75,72.25,102.71,101.98,101.03,100
43.63,72.5,102.47,101.79,100.89,99.9
43.35,72.23,102.66,101.97,101.07,100.08
43.42,71.86,102.64,101.93,101.01,100.02
43.44,69.88,102.48,101.81,100.95,99.99
43.62,69.59,102.66,101.94,101.05,100.07
44.81,65.21,104.41,103.59,102.6,101.51
45.35,62.23,104.35,103.49,102.49,101.42
45.35,60.46,104.4,103.62,102.69,101.66
45.19,59.29,106.53,105.78,104.82,103.7
45.27,59.04,106.91,106.17,105.07,103.82
45.15,57.84,106.9,106.3,105.33,104.16
45.04,55.3,106.36,105.87,105.02,103.91
45.04,54.55,105.97,105.59,104.84,103.85
46.12,67.95,106.43,106.05,105.3,104.35
47.58,76.96,107.26,106.83,105.97,104.9
49.54,82.68,106.17,105.42,104.38,103.37
53.69,83.21,106.03,105.32,104.35,103.4
54.81,83.36,106.5,105.72,104.73,103.77
54.35,81.25,105.84,105.11,104.17,103.24
54.65,79.71,105.74,105.04,104.14,103.26
54.69,77.88,105.37,104.73,103.85,102.98
54.77,76.45,105.34,104.74,103.86,103.01
55.23,81.07,104.48,103.91,103.09,102.28
56.08,85.09,104.06,103.51,102.74,101.94
56.19,74.91,103.53,103.03,102.29,101.5
56.15,74.73,103.4,102.79,102.01,101.18
56.73,77.68,102.29,101.75,101.04,100.28
57,84.55,102.93,102.4,101.7,100.97
57.73,97.68,100.83,100.3,99.64,98.99
58.35,105.89,100.91,100.48,99.93,99.39
59.85,105,99.96,99.53,98.98,98.43
62.69,104.46,101.2,100.6,99.9,99.2
63.27,104.2,103.19,102.2,101.23,100.29
62.12,104.46,103.13,101.95,100.94,99.97
62.19,104.2,104.59,102.86,101.73,100.77
63.23,98.57,104.42,102.39,101.23,100.3
63.69,89.55,103.12,101.65,100.73,99.95
64.08,86.63,102.07,100.72,99.86,99.12
64.54,76.79,102.09,100.87,100.07,99.37
63.58,76.29,101.67,100.32,99.43,98.66
62.31,78.04,100.97,99.73,98.94,98.24
60.96,78.2,100.27,99.04,98.24,97.56
59.96,77.73,98.17,97.32,96.73,96.21
58.63,77.44,97.88,96.94,96.31,95.79
58.14,76.83,98.29,97.36,96.78,96.28
56,73.85,97.38,96.57,96.14,95.78
51.17,72.12,96.92,96.24,95.84,95.5
50.83,72.4,97.34,96.69,96.32,95.99
52.67,73.17,97.65,96.84,96.42,96.03
52.92,71.44,98.08,97.21,96.73,96.31
52.8,71.23,97.37,96.48,96.01,95.59
53.92,68.6,97.59,96.74,96.28,95.92
58,64.31,95.58,94.08,93.59,93.29
59.54,63.35,97.35,95.32,94.74,94.39
59.67,62.5,96.41,93.75,93.12,92.77
59.21,61.63,94.48,92.86,92.34,92.1
59,61.35,96.07,93.45,92.88,92.57
58.58,60.35,93.96,93.38,93.04,92.85
57.88,61,93.65,93.17,92.92,92.82
56.92,60.69,93.86,93.36,93.13,93.05
56.46,61.83,93.88,93.34,93.06,92.95
54.79,61.48,94.55,93.83,93.36,93.15
53.71,62.4,95.96,95.02,94.37,94.01
53.54,62.12,92.88,92.1,91.74,91.62
53.29,60.73,95.54,94.68,94.16,93.91
53.17,59.46,94.45,93.71,93.25,93.06
52.58,59.54,93.29,92.71,92.4,92.28
52.58,60.12,92.66,92.05,91.72,91.62
52.17,60.38,92.75,91.89,91.45,91.33
51.33,60.04,91.67,90.84,90.42,90.26
50.69,58.88,92.83,91.86,91.36,91.11
50.83,57.9,92.27,91.37,90.77,90.48
50.21,57.37,92.92,91.99,91.37,91.03
49.38,56.69,94.88,93.81,93.1,92.66
48.83,55.19,94.42,93.2,92.5,92.11
48.25,54.42,93.07,91.98,91.39,91.11
48,53.75,92.41,91.65,91.14,90.92
47.46,52.69,91.52,90.87,90.34,90.11
46.92,52.69,91.56,90.91,90.56,90.34
47.13,52.6,92.8,92.07,91.53,91.1
47.04,60.58,92.53,91.78,91.3,90.92
46.88,66.54,93.54,92.62,92.02,91.57
46.71,68.65,94.57,93.49,92.78,92.21
47.08,73.85,91.16,90.27,89.76,89.39
48.04,77.31,90.73,89.74,89.11,88.66
48.21,77.4,91.01,89.88,89.08,88.47
49.29,76.92,89.74,88.67,87.87,87.26
49.75,78.08,90.34,89.34,88.65,88.11
51.29,78.69,88.85,87.98,87.44,87.05
53.27,78.96,87.31,86.59,86.19,85.9
54.13,81.92,85.77,85.05,84.69,84.43
56,83.42,85.82,85.11,84.73,84.46
56.58,83.06,85.74,84.98,84.53,84.23
56.92,83.35,81.84,81.2,80.74,80.4
57.63,83.15,81.78,80.94,80.36,79.87
57.88,78.85,82.7,81.95,81.5,81.09
58.54,77.6,82.75,82.06,81.62,81.21
58.71,78.23,82.71,81.91,81.38,80.9
58.67,74.38,82.81,82.49,81.96,81.47
58.88,69.04,80.52,80.13,79.81,79.54
58.88,66.54,82.09,81.75,81.46,81.23
59.58,67.88,81.01,80.8,80.64,80.54
61.29,70.77,81,80.7,80.48,80.34
63.29,70.96,81.42,81.12,80.94,80.83
64.27,73.65,82.2,81.96,81.81,81.68
65.25,75.77,81.12,80.9,80.75,80.64
65.04,77.69,80.54,80.42,80.36,80.31
64.69,79.88,78.78,78.84,78.84,78.85
64.9,82.58,77.19,77.19,77.19,77.24
64.96,82.21,78.68,78.6,78.54,78.51
65,81.73,77.91,77.87,77.81,77.82
65,80.54,78.65,78.6,78.54,78.54
64.85,80.27,77.4,77.38,77.36,77.44
64.52,79.69,77.94,77.87,77.83,77.86
64.77,79.42,77.18,77.15,77.12,77.13
64.17,81.5,74.21,74.16,74.08,74.06
63.75,83.15,75.82,75.82,75.79,75.8
63.38,100.19,75.64,75.66,75.71,75.8
64.17,105.19,74.61,74.64,74.73,74.86
68.88,146.54,74.58,74.5,74.43,74.37
73.96,144.81,75.58,75.85,75.85,75.82
76.46,137.02,76.51,76.59,76.67,76.74
76.63,122.5,75.78,75.87,75.97,76.07
77.5,120,74.09,74.17,74.25,74.37
78.63,120.38,73.69,73.76,73.82,73.9
77.5,86.75,66.15,66.26,66.41,66.64
76.5,84.04,69,69.1,69.21,69.41
75.13,83.46,66.88,67,67.15,67.39
73.33,83.67,67.38,67.46,67.56,67.76
72.21,78.5,66.81,66.9,67.03,67.23
71.58,77.5,65.84,65.96,66.08,66.28
71.25,77.5,63.05,63.21,63.38,63.59
71,75.38,63.82,63.98,64.15,64.34
72.33,74.38,60.94,61.16,61.42,61.7
72.96,73.81,59.95,60.19,60.52,60.87
73.68,75.44,57.81,58.08,58.41,58.76
74.17,79.42,55.91,56.26,56.64,57.04
76.79,86.15,55.93,56.26,56.55,56.85
78,87.31,56.47,56.79,57.13,57.46
76.58,87.04,54.11,54.36,54.7,55.06
75.92,99.81,56.52,57.13,57.48,57.86
75.75,100.96,55.26,55.63,56.05,56.49
73.13,100.19,57.12,57.48,57.87,58.29
