X,Y,RCLC1,RCLC2,RCLC3,RCLC4
57.78,67.25,98.67,98.85,99.02,99.1
57.98,68,99.53,99.7,99.86,99.93
57.91,68,99.68,99.83,99.98,100.03
49.75,56.5,102.96,103.14,103.32,103.42
49.99,57.36,103.22,103.4,103.6,103.78
50.9,57.61,101.81,102,102.21,102.42
51.61,60.34,101.56,101.78,102.04,102.3
51.56,60.59,101.31,101.52,101.78,102.06
51.64,60.3,102.24,102.44,102.64,102.85
51.66,60.34,100.87,101.09,101.33,101.57
51.78,61.11,99.1,99.31,99.56,99.83
52.91,62.04,98.7,98.88,99.12,99.41
58.1,65.89,100.71,100.87,101.14,101.43
60.79,67.04,100.59,100.76,100.98,101.23
64.75,68.71,100.39,100.54,100.8,101.12
65.37,68.21,98.46,98.33,98.65,99.02
65.09,68.11,99.58,99.86,100.18,100.47
65.1,67.75,98.95,99.29,99.66,99.99
64.84,67.57,99.4,99.73,100.08,100.38
62.61,66.89,99.7,100.04,100.42,100.73
58.68,64.75,99.56,99.91,100.3,100.6
56.91,63.39,98.78,99.12,99.51,99.85
52.82,61.11,98.48,98.85,99.27,99.64
50.16,59.43,97.61,97.99,98.41,98.79
49.18,57.79,96.36,96.74,97.17,97.57
49.04,57.11,97.84,98.23,98.71,99.17
48.88,56.5,96.91,97.41,98.06,98.68
48.66,57.29,98.41,98.82,99.38,99.96
48.65,57.73,98.71,99.1,99.72,100.39
49.06,57.93,99.84,100.24,100.87,101.54
49.12,57.89,98.67,99.03,99.63,100.28
49.38,57.36,100.91,101.29,101.84,102.42
50.72,57.32,100.74,101.08,101.6,102.16
53.53,57.5,101.8,102.14,102.62,103.14
54.41,57.5,102.31,102.64,103.18,103.74
54.62,58.14,103.24,103.6,104.06,104.52
54.41,59.14,105.84,106.25,106.75,107.21
54.62,59.61,106.28,106.78,107.27,107.58
54.26,59.36,107.83,108.25,108.68,108.97
53.16,58.98,109.77,110.18,110.56,110.76
53.41,58.7,108.56,109.02,109.48,109.75
53.46,58.09,106.55,107,107.45,107.78
52.44,57.61,107.07,107.52,107.95,108.25
52.56,57.43,108.84,109.27,109.68,109.93
52.5,57.57,106.7,107.17,107.64,107.96
52.35,57.54,106.72,107.18,107.63,107.94
53.07,57.86,104.7,105.21,105.75,106.16
54.34,59.25,106.16,106.65,107.18,107.62
55.49,60,106.58,107.06,107.56,107.96
55.93,60.2,107.4,107.87,108.33,108.73
57.75,60.75,106.34,106.84,107.34,107.77
58.88,62.5,106.71,107.24,107.78,108.26
63.81,72.14,105.43,105.95,106.48,106.98
65.34,72.93,105.11,105.65,106.22,106.76
65.78,72.61,107.06,107.58,108.07,108.53
65.66,72.46,108.09,108.56,109,109.39
64.47,71.54,105.61,106.07,106.59,107.07
63.15,69.54,107.27,107.75,108.18,108.47
61.8,66.11,105.35,105.84,106.29,106.61
59.77,65.18,106.87,107.35,107.79,108.1
59,65.36,107.03,107.55,108.02,108.36
63.6,66.16,107.33,107.85,108.33,108.67
67.67,66.98,105.41,105.96,106.45,106.81
68.25,67.71,102.78,103.31,103.8,104.17
70.28,68.39,103.02,103.54,104.03,104.4
70.53,69.79,105.23,105.76,106.27,106.67
70.89,69.71,104.01,104.55,105.08,105.51
71,69.29,101.47,102.03,102.61,103.08
70.93,69.62,103.31,103.83,104.35,104.79
70.33,69.04,101.02,101.56,102.11,102.58
69.88,69.11,102.7,103.18,103.66,104.06
67.91,68.75,103.64,104.1,104.57,104.95
66.69,68.25,102.83,103.32,103.8,104.2
66,67.14,102.93,103.37,103.81,104.18
62.88,64.89,104.2,104.64,105.08,105.43
59.03,62.32,102.67,103.12,103.58,103.98
56.72,60.11,102.27,102.72,103.15,103.53
53.37,59.27,103.05,103.88,104.29,104.64
53.63,58.71,103.11,103.55,103.95,104.25
55.88,58.32,103.55,103.96,104.33,104.6
59.91,58.61,104.12,104.5,104.83,105.06
63.94,59.39,104.55,104.94,105.27,105.51
64.63,61.61,104.93,105.32,105.64,105.84
64.88,63.18,104.87,105.26,105.55,105.71
64.08,63.5,106.16,106.5,106.74,106.86
61.36,62.96,105.22,105.58,105.83,105.97
59.84,60.96,102.54,102.92,103.2,103.4
59.47,59.71,98.49,98.88,99.16,99.38
58.75,59.61,97.01,97.37,97.65,97.91
58.53,60.18,96.81,97.15,97.42,97.68
57.28,60,97.08,97.41,97.65,97.89
56.47,59.61,96.13,96.49,96.75,97.02
56.47,59.59,94.78,95.13,95.39,95.67
56.34,61.38,93.98,94.35,94.63,94.93
56.57,65.86,92.81,93.19,93.48,93.78
58.33,66.77,92.56,92.94,93.19,93.44
60.03,67,91.48,91.8,92.08,92.34
59.78,65.64,92.57,92.86,93.14,93.4
58.81,64.36,91.66,91.85,92.15,92.43
57.34,62.32,89.9,90.2,90.5,90.77
56.84,61.14,90.66,90.94,91.22,91.46
55.56,61.07,90.86,91.15,91.44,91.68
54.03,59.93,90.76,91.09,91.42,91.69
51.09,57.89,87.82,88.14,88.45,88.71
49.31,56.32,86.53,86.85,87.17,87.45
49.13,54.57,83.23,83.56,83.89,84.2
48.44,53.04,85.02,85.33,85.64,85.95
46.06,50.61,84.82,85.13,85.44,85.77
44.8,49.57,84.1,84.39,84.69,85.03
41.41,48.96,82.7,83,83.29,83.62
40.94,47.43,83.32,83.62,83.89,84.2
41.19,46.57,82.62,82.92,83.19,83.48
40.42,45.75,83.91,84.22,84.5,84.76
41,45.61,84.03,84.33,84.63,84.9
41.41,45.43,83.27,83.6,83.93,84.23
43.16,45.16,84.03,84.35,84.68,85
43.44,45.04,81.8,81.45,81.84,82.23
43.73,44.85,78.2,78.56,78.95,79.4
42.59,44.57,79.76,80.14,80.51,80.94
41.89,44.84,79.21,79.62,80.01,80.44
41.63,44.86,79.36,79.77,80.18,80.63
41.33,44.77,80.21,80.61,81.01,81.46
40.7,44.91,77.69,78.1,78.53,79.01
40.35,45.83,84.96,85.37,85.76,86.21
38.86,46.89,83.75,84.15,84.54,84.98
37.33,47.09,87.66,88.03,88.39,88.8
35.75,43.75,87.22,87.57,87.94,88.37
35.7,43.66,84.45,84.83,85.21,85.66
35.75,43.34,85.99,86.37,86.74,87.18
35.5,43.04,83.91,84.3,84.69,85.16
34.31,42.79,85.81,86.19,86.56,87.02
33.84,42.77,86.08,86.46,86.8,87.22
33.73,42.48,87.1,87.5,87.85,88.27
33.88,42.32,88.43,88.81,89.16,89.58
33.86,41.77,89.22,89.54,89.87,90.25
33.67,41.7,89.87,90.17,90.47,90.82
33.58,41.69,92.66,92.97,93.23,93.5
33.61,41.64,91.44,91.83,92.1,92.39
33.72,41.64,88.14,88.43,88.73,89.08
33.97,41.5,88.5,88.78,89.08,89.43
34.3,41.64,88.97,89.25,89.57,89.94
34.16,41.43,89.39,89.67,90,90.39
34.13,41.46,90.13,90.42,90.79,91.23
34.34,41.5,89.78,90.06,90.45,90.91
34.38,41.39,88.06,88.34,88.72,89.2
34.13,41.39,88.91,89.17,89.52,89.99
34.03,41,87.13,87.41,87.77,88.26
34.05,41.07,91.4,91.64,91.93,92.33
34.34,41.25,92.2,92.46,92.76,93.15
35.97,41.29,93.67,93.94,94.25,94.64
36.97,41.39,93.35,93.63,93.97,94.39
36.98,41.46,93.36,93.63,93.94,94.35
37.05,41.46,92.87,93.15,93.43,93.83
36.58,41.46,92.73,93.03,93.34,93.76
36.56,41.18,93.43,93.74,94.07,94.46
36.3,41.25,94.33,94.62,94.91,95.27
35.92,41.11,95.6,95.89,96.17,96.51
36.3,41.14,96.01,96.32,96.58,96.91
36.41,41.21,95.97,96.26,96.56,96.91
36.52,41.18,96.68,96.84,97.17,97.55
36.34,41.11,97.26,97.55,97.89,98.3
36,41.04,96.27,96.6,96.98,97.42
35.97,41.07,96.15,96.45,96.79,97.2
36.09,41.07,96.33,96.63,96.96,97.37
35.75,41.07,95.49,95.81,96.14,96.55
35.84,41.14,94.62,94.96,95.31,95.76
35.84,41.11,96.47,96.76,97.07,97.49
37.17,41.14,95.3,95.64,95.98,96.43
38.05,41.58,95.36,95.69,96.03,96.49
39.08,41.89,95.53,95.85,96.16,96.59
39.81,41.93,96.42,96.75,97.06,97.5
39.85,42.18,96.54,96.88,97.21,97.67
39.92,42.14,97.17,97.5,97.82,98.25
39.68,42.18,97.01,97.34,97.66,98.08
39.88,42.43,98.31,98.63,98.92,99.27
39.97,41.85,99,99.33,99.63,99.95
40.14,42.05,96.62,96.95,97.25,97.59
40.05,42.05,95.29,95.62,95.92,96.25
39.66,42.43,91.98,92.3,92.59,92.91
39.59,42.43,91.87,92.42,92.74,93.1
39.52,42.39,92.89,93.21,93.58,93.93
38.59,42.39,91.93,92.25,92.62,93
38.11,42.21,91.37,91.71,92.09,92.47
36.59,41.91,89.98,90.34,90.77,91.18
36.33,41.61,91.85,92.21,92.64,93.05
36.19,41.39,92.19,92.56,93,93.42
36.31,41.25,92.48,92.85,93.28,93.7
36.67,41.32,91.89,92.27,92.71,93.14
35.73,41.32,88.14,88.52,88.97,89.41
35.25,41.25,91.71,92.07,92.48,92.9
35.27,41.43,89.88,90.27,90.71,91.16
35.19,41.39,89.33,89.73,90.18,90.63
35.61,41.39,92.39,92.78,93.25,93.72
35.64,42,91.25,91.64,92.11,92.58
35.63,42.5,92.07,92.5,92.99,93.47
35.77,42.54,91.86,92.28,92.76,93.24
35.81,42.5,91.85,92.32,92.83,93.31
35.81,42.54,92.09,92.54,93.04,93.48
36.13,42.58,92.12,92.59,93.08,93.54
36.2,42.71,92.1,92.53,93.02,93.48
36.25,43.07,90.05,90.44,90.97,91.45
36.94,43.45,88.73,88.65,89.18,89.7
36.81,43.71,86.67,87.23,87.77,88.27
36.58,43.86,85.73,86.29,86.84,87.34
36.56,43.57,86.05,86.6,87.15,87.66
36.73,43.21,86.28,86.8,87.34,87.87
36.38,43,85.54,86.05,86.59,87.13
36.46,43.05,85.68,86.19,86.73,87.28
36.34,42.94,86.24,86.73,87.28,87.83
36.1,42.54,87.09,87.57,88.1,88.65
35.72,42.5,84.86,85.4,86,86.61
35.92,42.46,85.65,86.14,86.73,87.34
35.77,42.38,88.71,89.17,89.73,90.32
36.75,42.41,84.44,84.91,85.51,86.13
37.75,42.79,85.09,85.56,86.14,86.75
40.31,43.43,86.07,86.55,87.16,87.76
40.92,44.32,85.57,86.07,86.7,87.33
45.73,46.43,85.38,85.84,86.48,87.17
48.34,47.8,86.32,86.75,87.31,87.9
49.77,48.86,85.45,85.87,86.44,87.04
49.84,48.93,86.67,86.92,87.47,88.04
55.6,51.43,89.28,89.8,90.33,90.81
55.97,52.68,86.75,87.35,87.98,88.55
55.59,52.36,87.38,87.98,88.61,89.19
55.08,52.6,88.28,88.9,89.56,90.16
54,52.36,87.74,88.37,89.02,89.59
52.28,51.88,87.18,87.81,88.47,89.05
48.92,50.64,86.49,87.13,87.8,88.37
47.94,49.86,88.07,88.66,89.29,89.84
47.81,49.75,88.91,89.49,90.13,90.68
47.75,49.64,89.09,89.69,90.34,90.92
47.77,49.71,88.5,89.08,89.72,90.3
47.44,49.82,87.88,88.47,89.14,89.75
47.47,49.64,86.26,86.85,87.51,88.12
46.84,49.82,85.93,86.5,87.15,87.75
45.95,49.82,85.56,86.1,86.73,87.34
45.97,49.79,85.79,86.32,86.94,87.55
45.86,49.71,86.77,87.31,87.89,88.44
46.73,49.71,85.89,86.44,87.02,87.55
46.83,49.86,86.73,87.25,87.82,88.39
47.48,50.11,87.2,87.67,88.17,88.65
48.19,50.46,87.93,88.4,88.92,89.43
49.09,50.75,89.51,89.98,90.46,90.96
48.88,51.32,90.13,90.69,91.23,91.71
48.56,51.11,88.66,89.23,89.81,90.33
48.33,50.75,88.61,89.17,89.74,90.27
42.65,45.7,93.12,93.55,93.97,94.33
42.83,45.83,92.92,93.34,93.76,94.12
43.08,45.64,93.09,93.51,93.91,94.21
43.2,45.79,93.19,93.63,94.02,94.33
42.92,45.68,93.15,93.6,94.02,94.38
42.64,45.61,93.1,93.56,93.99,94.38
42.63,45.39,93.82,94.27,94.65,94.97
42.7,45.36,93.56,93.99,94.35,94.66
42.16,45.12,94.14,94.59,94.97,95.31
42.05,44.76,93.28,93.72,94.09,94.39
42.02,44.75,94.24,94.68,95.05,95.32
40.58,44.11,95.49,95.94,96.31,96.58
40.09,43.79,95.56,96.04,96.43,96.74
36.81,41.96,96.24,96.68,97.07,97.4
34.72,38.79,95.23,95.75,96.21,96.54
32.04,37.9,95.95,96.45,96.9,97.25
30.98,37.41,95.88,96.33,96.75,97.08
30.44,37.11,96.44,96.87,97.26,97.58
30.44,36.96,97.57,97.99,98.35,98.64
31.06,36.82,97.94,98.38,98.77,99.06
31.23,37.68,97.49,97.96,98.41,98.77
31.31,38.68,97.77,98.24,98.66,99.02
31.89,38.75,96.17,96.66,97.1,97.49
31.8,38.73,96.64,97.11,97.54,97.94
31.74,38.59,96.62,97.09,97.55,97.97
31.25,38.38,95.83,96.35,96.88,97.35
31.19,38.38,95.72,96.27,96.83,97.32
31.29,38.63,97.03,97.58,98.11,98.55
31.29,38.54,97.51,98.07,98.59,99.01
31.28,38.75,97.01,97.6,98.14,98.57
31.11,38.75,97.31,97.9,98.41,98.82
31.6,38.91,95.86,96.41,96.92,97.34
32.06,38.95,96.66,97.1,97.54,97.92
33.41,39.05,94.46,95.22,95.65,96.03
33.89,39.18,92.84,93.27,93.65,93.95
33.94,39.46,93.13,93.57,93.96,94.27
33.75,39.29,93.11,93.53,93.93,94.24
32.81,39,92.63,93.05,93.43,93.72
32.73,38.86,92.76,93.15,93.52,93.78
32.28,35.61,92.05,92.46,92.84,93.11
32.28,35.15,90.68,91.14,91.55,91.86
32.36,35.39,90.12,90.58,90.99,91.3
32.47,35.75,90.82,91.28,91.69,92
32.72,36.36,90.43,90.9,91.3,91.57
32.72,37.04,91.56,92.03,92.4,92.62
32.85,36.73,91.95,92.43,92.79,93.01
33.44,36.75,92.06,92.52,92.87,93.08
33.77,36.86,92.54,92.92,93.2,93.37
33.88,36.91,92.52,92.88,93.13,93.26
34,36.68,93.03,93.38,93.62,93.75
34.34,36.82,93.45,93.82,94.09,94.23
34.81,36.89,93.74,94.11,94.36,94.5
35.34,38.04,92.16,92.52,92.8,92.99
36.28,38.11,92.96,93.5,93.77,93.95
37.15,38.79,92.45,92.77,92.99,93.02
36.66,38.61,93.71,93.96,94.1,94.07
35.92,38.43,94.81,95.09,95.25,95.2
34.84,38,96.34,96.61,96.75,96.68
34.22,37.82,96.58,96.84,96.98,96.91
34.04,37.58,97.23,97.49,97.64,97.57
32.56,37.14,97.19,97.5,97.71,97.73
32.13,36.96,94.45,94.77,95,95.06
31.97,36.71,93.26,93.56,93.79,93.88
31.91,36.68,92.7,93.01,93.24,93.32
31.16,36.67,93.36,93.68,93.91,93.99
30.75,36.7,94.2,94.51,94.74,94.8
30.75,36.91,94.64,94.97,95.22,95.29
30.7,38.27,93.51,93.85,94.11,94.19
31.13,38.71,91.29,91.61,91.88,92.01
31.42,38.96,88.71,89.03,89.29,89.42
31.27,39.39,88.72,89.03,89.29,89.41
31.5,39.21,86.68,86.97,87.19,87.28
31.89,39.36,87.73,88,88.2,88.25
32.05,39,88.01,88.27,88.48,88.54
32.06,38.86,88.76,89.19,89.45,89.57
31.92,38.75,89.18,89.46,89.58,89.52
32.13,38.11,91.43,91.69,91.76,91.63
32.03,37.86,93.64,93.91,93.99,93.82
32.02,37.75,93,93.25,93.29,93.09
32.47,38.21,94.5,94.72,94.71,94.45
33.38,38.21,93.46,93.68,93.67,93.41
34,38.81,91.03,91.24,91.21,90.98
34.2,38.86,93.99,94.2,94.15,93.89
34.41,38.89,95.61,95.82,95.74,95.43
35.22,38.86,95.62,95.86,95.83,95.59
36.47,39.43,96.62,96.85,96.77,96.47
39.6,41.08,96.39,96.66,96.65,96.41
39.94,41.36,96.04,96.29,96.28,96.03
39.97,41.46,95.17,95.41,95.43,95.2
40,40.75,94.21,94.48,94.55,94.37
39.63,40.32,94.3,94.56,94.64,94.49
38.41,40.11,95.16,95.45,95.56,95.42
38.33,39.92,96.02,96.29,96.41,96.25
37.7,39.5,96.71,96.93,97.04,96.85
35.75,39.11,96.16,96.18,96.32,96.17
36.06,39.18,94.28,94.46,94.37,94.06
38.03,38.82,94.25,94.42,94.32,94
39.25,39.36,94.15,94.34,94.28,93.98
41.81,41,95.01,95.2,95.17,94.88
45.53,43.04,93.13,93.35,93.38,93.15
46.53,43.86,93.61,93.8,93.81,93.57
46.67,43.96,91.97,92.21,92.3,92.12
45.06,43.5,93.45,93.67,93.73,93.55
43.88,42.14,93.31,93.55,93.65,93.51
43.34,41.79,93.74,93.96,94.04,93.86
42.44,40.75,94.76,94.98,95.03,94.8
42.28,40.79,96.03,96.27,96.32,96.05
42.06,40.54,95.77,96,96.07,95.84
42.69,41.11,95.38,95.6,95.66,95.4
41.67,40.57,95.88,96.1,96.13,95.85
42.19,40.54,96.69,96.92,96.95,96.66
42.34,40.57,97.85,98.07,98.11,97.82
41.75,40.64,97.77,98.03,98.11,97.87
41.28,40.68,98.44,98.67,98.72,98.43
41.18,40.67,98.24,98.48,98.55,98.31
41,40.66,95.4,95.14,95.15,94.84
40.92,40.54,93.69,93.63,93.28,92.74
40.63,40.57,95.18,95.04,94.56,93.91
39.03,40,95.32,95.21,94.67,94.04
37.93,39.23,95.5,95.41,94.88,94.22
36.05,38.96,97.05,96.89,96.31,95.61
35.38,38.79,96.56,96.44,95.81,95.1
36.91,39.14,97.99,97.88,97.02,96.23
39.91,40.14,99.6,99.42,98.38,97.41
41.07,40.58,101.24,101.11,100.06,98.97
47.54,44.02,103.22,103.05,101.8,100.45
48.17,45.21,103.14,103.02,101.94,100.55
47.93,46.08,103.53,103.31,102.19,100.8
47.37,46.23,106.52,105.62,103.98,102.29
46.95,46.12,104.91,104.38,103.01,101.59
45.33,45.92,105.95,105.55,104.14,102.66
43.9,44.88,106.32,105.92,104.49,102.99
41.58,43.69,106,105.69,104.39,102.95
40.43,42.38,106.48,106.35,105.05,103.58
40.17,41.85,108.04,107.81,106.29,104.62
40,41.68,108.05,107.87,106.12,104.35
38.47,41.12,106.91,106.94,105.51,103.92
37.05,40.88,107.23,105.79,104.19,102.64
37.1,40.19,105.39,104.1,102.68,101.26
36.73,39.88,105.49,104.47,103.16,101.78
36.45,39.77,104.7,104.01,102.78,101.42
35.67,39.58,104.55,103.9,102.72,101.41
34.33,39.04,103.08,102.5,101.52,100.49
34.17,38.65,105.03,104.22,102.94,101.65
34.07,38.46,107.89,106.93,105.32,103.71
34,38.46,106.94,106.24,104.76,103.23
33.87,38.23,106.56,105.9,104.51,103.08
33.73,38,105.3,104.76,103.47,102.11
33.7,38.04,104.37,103.91,102.75,101.49
33.62,39.31,103.4,102.87,101.75,100.53
33.33,39.77,105.97,105.16,103.82,102.38
32.35,39.85,106.11,105.52,104.34,102.97
32.22,39.73,106.83,106.4,105.21,103.78
32.12,39.62,106.85,106.56,105.41,103.97
32.12,39.62,107.33,107.19,106.09,104.64
32.12,39.62,107.46,107.29,106.49,105.17
32.18,39.73,107.1,106.86,106.03,104.73
32.08,39.73,104.96,105.11,104.57,103.59
31.75,39.5,103.85,103.37,102.42,101.25
31.88,39.35,105.03,104.33,103.26,101.96
31.78,39.15,106.42,105.72,104.53,103.11
31.47,38.77,109.01,108.3,106.9,105.37
31.23,38.5,110.1,109.37,107.84,106.18
31.1,38.5,108.8,108.15,106.6,104.95
31.63,38.5,107.65,107.08,105.71,104.17
33.03,39,108.54,107.85,106.42,104.83
33.43,39.12,107.23,106.59,105.39,103.92
32.88,39.08,108.37,107.67,106.33,104.79
32.9,39.12,110.53,109.52,107.95,106.24
32.92,39.15,109.52,108.47,106.82,105.15
32.88,39.17,107.39,106.49,104.92,103.35
33.17,39.17,107.56,106.64,105.09,103.54
33.1,39.1,108.6,107.75,106.14,104.54
33.13,39,108.21,107.54,105.96,104.37
33.05,39,106.59,106.19,104.82,103.35
33.57,39,105.42,104.82,103.46,101.99
33.98,38.96,108.07,107.28,105.88,104.43
34.38,38.96,106.39,105.86,104.52,103.11
34.4,38.73,104.67,104.75,103.71,102.49
34.68,38.92,103.59,102.72,101.62,100.52
35.5,39.15,103.13,102.48,101.51,100.41
35.42,38.98,102.66,102.05,101.18,100.13
35.22,38.96,103.03,102.52,101.74,100.75
34.98,38.69,102.87,102.34,101.5,100.46
35.33,38.87,102.33,101.9,101.15,100.16
36.05,38.87,102.04,101.69,100.97,100.03
36.43,39.02,104.1,103.64,102.77,101.7
36.52,39.02,103.31,102.97,102.25,101.25
36.6,39.88,103.84,103.53,102.82,101.85
36.84,40.23,103.03,102.83,102.33,101.56
37.7,40.69,103.49,103.31,102.8,102.04
37.83,40.54,101.61,101.43,100.97,100.32
37.77,40.92,103.01,102.89,102.49,101.91
37.46,40.85,102.02,102.06,101.85,101.45
37.57,40.85,102.41,102.48,102.23,101.78
37.96,41.04,101.21,101.41,101.24,100.86
39.92,42.69,102.29,102.49,102.33,101.9
40.57,42.81,100.67,100.87,100.62,100.12
41,42.96,100.81,101.11,100.99,100.54
41.33,43.65,99.22,99.68,99.76,99.49
41.6,44.35,97.8,98.3,98.47,98.31
42.02,44.35,96.86,97,96.75,96.27
42.72,44.88,97.11,97.24,96.97,96.4
43.15,45.54,97.85,97.95,97.64,97.04
43.22,46.5,98.68,98.86,98.64,98.09
43.22,46.96,98.2,98.38,98.2,97.72
43.63,47.96,96.77,97.06,97.03,96.8
46.48,51.29,96.38,96.65,96.66,96.47
51.93,53.85,94.61,94.96,95.05,94.96
52.88,54.46,94.62,94.98,95.13,95.11
53.58,54.67,93.37,93.73,93.9,93.93
53.9,54.44,94.8,95.13,95.27,95.23
57.4,56.19,94.2,94.54,94.66,94.62
59.03,57.54,94.6,94.95,95.1,95.08
59.58,58.12,95.14,95.47,95.62,95.59
59.63,58.23,93.04,93.52,93.78,93.86
59.6,58.19,93.88,94.49,94.75,94.88
60.68,58.58,93.76,94.41,94.77,94.97
61.23,58.96,93.84,94.49,94.83,94.99
63.23,60.19,93.03,93.68,94.01,94.18
63.86,60.67,93.34,93.89,94.15,94.26
64.58,62,93.33,93.85,94.12,94.24
64.48,62.42,95.44,95.69,95.77,95.66
64.3,62.58,94.84,95.15,95.29,95.24
64.17,62.77,94.09,94.4,94.57,94.55
62.68,62.54,93.68,94,94.21,94.22
62.43,62.5,92.3,92.63,92.88,92.95
62.71,62.7,92.72,93.01,93.24,93.32
63.27,62.73,93.82,94.1,94.28,94.27
63.67,62.73,96.04,96.27,96.31,96.07
63.8,62.81,97.2,97.43,97.45,97.18
63.6,63.04,97.38,97.61,97.64,97.36
63.22,63.08,97.65,97.9,97.94,97.66
61.68,62.35,97.34,97.56,97.58,97.29
61.13,61.92,98.51,98.66,98.58,98.19
60.73,61.69,97.44,97.72,97.72,97.39
61.13,61.87,97.5,97.82,97.77,97.42
61.8,62.06,96.6,96.93,96.91,96.55
62.7,62.33,97.48,97.77,97.7,97.28
62.9,63.02,97.22,97.47,97.36,96.92
63.14,63.54,97.8,98.06,97.92,97.41
62.67,69.85,98.77,99.04,98.94,98.4
61.43,70.23,99.32,99.26,98.73,97.91
60.57,69.23,98.91,98.89,98.43,97.71
60.25,69.08,99.22,99.34,98.98,98.31
60.05,69.75,95.44,95.62,95.55,95.2
58.61,67.92,93.96,94.14,94.06,93.75
56.25,67.28,93.43,93.58,93.52,93.29
53.42,65.59,93.67,93.84,93.71,93.39
49.25,63.5,92.33,92.53,92.47,92.2
44.92,65.27,91.66,91.89,91.89,91.69
42.55,65.54,92.72,92.95,92.92,92.68
41.54,65,91.8,92.01,91.97,91.74
42.28,65.31,92.59,92.78,92.66,92.32
47.47,69.08,94.17,94.35,94.2,93.77
58.6,73.31,93.96,94.1,93.92,93.48
64.62,75.46,94.37,94.59,94.44,94.03
72.17,77.88,94.99,94.97,94.8,94.4
72.68,78.33,96.73,96.37,95.82,95.09
69.85,76,97.32,96.76,95.95,95.05
67.33,73.65,96.64,96.22,95.56,94.76
61.73,71.38,95.72,95.36,94.74,93.97
56.67,68.58,97.41,96.96,96.28,95.46
47.73,64,97.36,96.88,96.19,95.38
43.23,59.85,98.23,97.66,96.85,95.93
41.73,58.38,97.49,96.71,95.8,94.85
41.43,58.5,96.43,95.72,94.9,94.02
47.17,59.58,97.19,96.46,95.64,94.75
47.9,60.27,97.38,96.76,96.02,95.22
48.43,60.46,97.84,97.32,96.66,95.94
48.7,61.04,99.88,99.35,98.62,97.84
52.07,61.92,100.06,99.44,98.65,97.81
58.47,65.19,99.94,99.44,98.7,97.91
61.9,65.58,100.37,99.92,99.17,98.37
63.5,65.96,100.35,100.05,99.31,98.54
63.67,66.23,100.3,100.13,99.47,98.73
64.53,65.73,102.43,102.1,101.21,100.3
62.6,65.46,103.31,102.84,101.81,100.8
60.5,65,102.92,102.75,101.85,100.89
59,61.46,102.2,101.37,100.48,99.53
55.27,59.88,102.82,102.06,101.17,100.21
55.05,59.65,101.83,101.12,100.24,99.31
54.57,57.19,102.59,101.77,100.77,99.75
54.17,56.54,102.4,101.62,100.63,99.61
51.8,56.54,102.59,101.89,100.95,99.96
51.33,55.85,104.92,104.22,103.16,102.03
50.73,55.42,103.33,102.68,101.71,100.65
50.13,54.96,101.45,100.88,99.99,99.03
49.5,53.92,101.56,101.02,100.14,99.2
47.77,53.27,102.58,101.99,101.07,100.1
46.7,53.23,101.12,100.59,99.75,98.86
43.17,52.15,100.03,99.59,98.85,98.07
42.13,50.73,97.99,97.68,97.09,96.44
41.78,48.5,98.2,97.94,97.36,96.69
41.67,48.08,98.89,98.56,97.99,97.31
41.7,48.23,98.08,97.62,96.95,96.2
42,47.88,99.7,98.88,98.01,97.09
41.76,47.73,100.37,99.17,98.15,97.09
40.88,47.69,99.43,98.9,98.05,97.15
38.9,47,99.46,98.65,97.75,96.83
37.93,46.54,99.6,98.83,97.93,97.01
37.8,47.13,99.19,98.53,97.68,96.79
37.43,47.5,100.26,99.53,98.63,97.71
37.02,47.81,101.28,100.53,99.61,98.65
37.27,47.96,101.67,100.89,99.96,98.98
37.58,47.77,101.58,100.82,99.9,98.95
38.27,47.67,99.74,99.05,98.18,97.28
38.43,47.75,99.62,98.9,98.04,97.14
38.52,47.71,100.29,99.63,98.84,97.95
39.92,48.04,101.14,100.46,99.62,98.7
40.55,48.46,100.44,99.78,99.03,98.18
41.67,48.58,102.56,101.81,100.96,100.04
41.8,48.96,103.6,102.65,101.68,100.67
41.82,48.88,103.4,102.38,101.39,100.37
41.67,48.65,103.74,102.62,101.56,100.51
41.08,45.54,104.05,103.21,102.3,101.3
40.57,48.19,103.75,103,102.11,101.12
40.97,48.54,103.76,103.03,102.2,101.25
40.64,48.75,104.3,103.37,102.4,101.38
40.57,48.54,102.13,101.75,101.12,100.32
39.97,48.31,101.44,100.85,100.09,99.26
39.5,47.85,101.94,101.35,100.58,99.73
39.5,47.77,100.6,100.03,99.27,98.44
39,47.88,100.84,100.11,99.21,98.29
38.47,47.65,101.28,100.59,99.71,98.78
38.5,47.65,99.74,99.11,98.28,97.39
38.27,47.62,99.42,98.75,97.91,97.04
38.23,47.5,99.76,99.04,98.16,97.27
38.42,47.08,99.5,98.65,97.7,96.76
38.08,46.88,100.77,99.96,99.02,98.03
37.48,46.38,100.26,99.54,98.65,97.71
37.05,46.08,99.99,99.31,98.43,97.49
36.85,46.08,100.59,99.94,99.09,98.18
36.71,45.85,101.7,101.05,100.16,99.23
36.3,45.69,102.37,101.74,100.85,99.89
34.22,45.27,101.5,101.13,100.38,99.48
33.65,44.69,102.02,101.58,100.76,99.82
33.82,44.08,102.61,102.11,101.19,100.17
33.63,43.69,102.44,102.33,101.5,100.5
33.42,43.54,104.07,103.16,102.08,100.95
33.42,43.54,103.74,102.87,101.85,100.76
